Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
2020,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,No Disability,,,DISEST,RACEIND,46,RACE05,AGEADJPREV,DISSTAT,NODIS,,
2020,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,22.4,22.4,,,14.4,33.0,29,10093,Disability Type,Mobility Disability,,,DISEST,RACEIND,22,RACE04,AGEADJPREV,DISTYPE,MOBDIS,,
2020,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,No Disability,,,DISEST,RACEIND,33,RACE07,AGEADJPREV,DISSTAT,NODIS,,
2020,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,23.9,23.9,,,20.9,27.2,472,85513,Disability Status,Any Disability,,,DISEST,SEXIND,10,SEX01,AGEADJPREV,DISSTAT,DISABL,,
2020,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,15.8,15.8,,,11.0,22.1,40,20330,Disability Type,Cognitive Disability,,,DISEST,RACEIND,40,RACE04,AGEADJPREV,DISTYPE,COGDIS,,
2020,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,8.2,8.2,,,6.2,10.9,89,459292,Disability Type,Independent Living Disability,,,DISEST,AGEIND,06,AGE03,PREV,DISTYPE,INDDIS,,
2020,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,5.4,5.4,,,3.8,7.4,95,37510,Disability Type,Independent Living Disability,,,DISEST,AGEIND,35,AGE01,PREV,DISTYPE,INDDIS,,
2020,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,5.2,5.2,,,4.2,6.5,194,64974,Disability Type,Self-care Disability,,,DISEST,AGEIND,53,AGE03,PREV,DISTYPE,SELFDIS,,
2020,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Mobility Disability,,,DISEST,RACEIND,35,RACE02,AGEADJPREV,DISTYPE,MOBDIS,,
2020,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,3.9,3.9,,,3.1,5.0,345,469853,Disability Type,Self-care Disability,,,DISEST,AGEIND,88,AGE02,PREV,DISTYPE,SELFDIS,,
2020,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,10.0,10.0,,,8.1,12.2,131,96055,Disability Type,Vision Disability,,,DISEST,AGEIND,45,AGE03,PREV,DISTYPE,VISDIS,,
2020,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,7.3,7.3,,,6.5,8.2,564,95686,Disability Type,Hearing Disability,,,DISEST,RACEIND,16,RACE01,AGEADJPREV,DISTYPE,HEARDIS,,
2020,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,89,RACE06,AGEADJPREV,DISTYPE,HEARDIS,,
2020,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,27,RACE06,AGEADJPREV,DISTYPE,VISDIS,,
2020,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,39,RACE05,AGEADJPREV,DISTYPE,VISDIS,,
2020,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,5.9,5.9,,,4.7,7.2,239,19365,Disability Type,Hearing Disability,,,DISEST,SEXIND,38,SEX02,AGEADJPREV,DISTYPE,HEARDIS,,
2020,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,3.8,3.8,,,2.2,6.5,20,6649,Disability Type,Vision Disability,,,DISEST,RACEIND,53,RACE04,AGEADJPREV,DISTYPE,VISDIS,,
2020,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,9.2,9.2,,,6.8,12.2,89,514066,Disability Type,Cognitive Disability,,,DISEST,AGEIND,06,AGE03,PREV,DISTYPE,COGDIS,,
2020,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,72.2,72.2,,,69.8,74.5,1912,465504,Disability Status,No Disability,,,DISEST,SEXIND,16,SEX01,AGEADJPREV,DISSTAT,NODIS,,
2020,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,06,RACE07,AGEADJPREV,DISTYPE,SELFDIS,,
2020,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,41,RACE04,AGEADJPREV,DISTYPE,VISDIS,,
2020,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,6.3,6.3,,,4.9,8.1,118,38685,Disability Type,Vision Disability,,,DISEST,RACEIND,86,RACE03,AGEADJPREV,DISTYPE,VISDIS,,
2020,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,9.6,9.6,,,5.3,16.8,47,3701,Disability Type,Independent Living Disability,,,DISEST,RACEIND,66,RACE06,AGEADJPREV,DISTYPE,INDDIS,,
2020,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,28.8,28.8,,,26.9,30.7,852,458994,Disability Status,Any Disability,,,DISEST,AGEIND,18,AGE02,PREV,DISSTAT,DISABL,,
2020,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,4.6,4.6,,,3.9,5.5,169,63492,Disability Type,Independent Living Disability,,,DISEST,AGEIND,08,AGE02,PREV,DISTYPE,INDDIS,,
2020,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,7.0,7.0,,,5.8,8.5,238,122202,Disability Type,Hearing Disability,,,DISEST,SEXIND,72,SEX02,AGEADJPREV,DISTYPE,HEARDIS,,
2020,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,26,RACE05,AGEADJPREV,DISTYPE,SELFDIS,,
2020,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,8.3,8.3,,,7.0,9.8,294,105246,Disability Type,Cognitive Disability,,,DISEST,SEXIND,09,SEX01,AGEADJPREV,DISTYPE,COGDIS,,
2020,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,23.1,23.1,,,20.4,25.9,1975,1769087,Disability Type,Mobility Disability,,,DISEST,AGEIND,88,AGE03,PREV,DISTYPE,MOBDIS,,
2020,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,2.5,2.5,,,1.8,3.5,102,15520,Disability Type,Self-care Disability,,,DISEST,RACEIND,44,RACE01,AGEADJPREV,DISTYPE,SELFDIS,,
2020,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,16.3,16.3,,,15.1,17.7,782,143094,Disability Type,Mobility Disability,,,DISEST,SEXIND,54,SEX02,AGEADJPREV,DISTYPE,MOBDIS,,
2020,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,8.1,8.1,,,7.3,9.0,762,91747,Disability Type,Mobility Disability,,,DISEST,RACEIND,33,RACE01,AGEADJPREV,DISTYPE,MOBDIS,,
2020,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,77.0,77.0,,,76.2,77.7,15316,5755604,Disability Status,No Disability,,,DISEST,RACEIND,89,RACE01,AGEADJPREV,DISSTAT,NODIS,,
2020,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,24.8,24.8,,,15.5,37.2,24,12326,Disability Status,Any Disability,,,DISEST,RACEIND,89,RACE06,AGEADJPREV,DISSTAT,DISABL,,
2020,FL,Florida,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,12,RACE07,AGEADJPREV,DISTYPE,VISDIS,,
2020,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,16.2,16.2,,,14.2,18.5,298,2267062,Disability Status,Any Disability,,,DISEST,AGEIND,06,AGE01,PREV,DISSTAT,DISABL,,
2020,NV,Nevada,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,31.7,31.7,,,26.7,37.1,114,165764,Disability Status,Any Disability,,,DISEST,RACEIND,32,RACE03,AGEADJPREV,DISSTAT,DISABL,,
2020,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,19.0,19.0,,,11.5,29.9,27,4881,Disability Type,Cognitive Disability,,,DISEST,RACEIND,33,RACE04,AGEADJPREV,DISTYPE,COGDIS,,
2020,MA,Massachusetts,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,5.9,5.9,,,5.0,7.0,218,168679,Disability Type,Hearing Disability,,,DISEST,SEXIND,25,SEX01,AGEADJPREV,DISTYPE,HEARDIS,,
2020,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,19.1,19.1,,,18.1,20.1,1677,725447,Disability Status,Any Disability,,,DISEST,VETIND,08,VET2,AGEADJPREV,DISSTAT,DISABL,,
2020,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,29,RACE06,AGEADJPREV,DISTYPE,HEARDIS,,
2020,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,3.9,3.9,,,2.5,6.1,47,1052,Disability Type,Hearing Disability,,,DISEST,RACEIND,66,RACE05,AGEADJPREV,DISTYPE,HEARDIS,,
2020,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,28.3,28.3,,,25.4,31.5,598,136117,Disability Status,Any Disability,,,DISEST,AGEIND,35,AGE02,PREV,DISSTAT,DISABL,,
2020,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,72.0,72.0,,,67.8,75.9,814,37481,Disability Status,No Disability,,,DISEST,SEXIND,66,SEX02,AGEADJPREV,DISSTAT,NODIS,,
2020,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,3.1,3.1,,,2.5,3.9,110,57833,Disability Type,Self-care Disability,,,DISEST,SEXIND,41,SEX02,AGEADJPREV,DISTYPE,SELFDIS,,
2020,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,1.4,1.4,,,0.9,2.1,40,7446,Disability Type,Self-care Disability,,,DISEST,RACEIND,15,RACE05,AGEADJPREV,DISTYPE,SELFDIS,,
2020,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,81.7,81.7,,,79.6,83.7,1984,269855,Disability Status,No Disability,,,DISEST,AGEIND,15,AGE02,PREV,DISSTAT,NODIS,,
2020,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,AGEIND,66,AGE01,PREV,DISTYPE,SELFDIS,,
2020,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,7.5,7.5,,,6.6,8.6,381,23591,Disability Type,Cognitive Disability,,,DISEST,AGEIND,31,AGE03,PREV,DISTYPE,COGDIS,,
2020,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,8.4,8.4,,,7.3,9.6,257,61576,Disability Type,Cognitive Disability,,,DISEST,AGEIND,19,AGE02,PREV,DISTYPE,COGDIS,,
2020,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,7.8,7.8,,,6.3,9.6,224,29592,Disability Type,Vision Disability,,,DISEST,AGEIND,35,AGE03,PREV,DISTYPE,VISDIS,,
2020,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,Any Disability,,,DISEST,RACEIND,18,RACE05,AGEADJPREV,DISSTAT,DISABL,,
2020,HHS4,HHS Region 4,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,3.3,3.3,,,3.0,3.6,1548,1186335,Disability Type,Self-care Disability,,,DISEST,RACEIND,83,RACE01,AGEADJPREV,DISTYPE,SELFDIS,,
2020,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,35,RACE02,AGEADJPREV,DISTYPE,HEARDIS,,
2020,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,14.3,14.3,,,12.7,16.1,447,343375,Disability Type,Cognitive Disability,,,DISEST,RACEIND,01,RACE01,AGEADJPREV,DISTYPE,COGDIS,,
2020,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,6.9,6.9,,,5.0,9.6,48,76087,Disability Type,Self-care Disability,,,DISEST,RACEIND,26,RACE02,AGEADJPREV,DISTYPE,SELFDIS,,
2020,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,3.6,3.6,,,2.9,4.5,107,60264,Disability Type,Vision Disability,,,DISEST,SEXIND,41,SEX01,AGEADJPREV,DISTYPE,VISDIS,,
2020,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,10.0,10.0,,,5.9,16.6,17,10553,Disability Type,Self-care Disability,,,DISEST,RACEIND,37,RACE07,AGEADJPREV,DISTYPE,SELFDIS,,
2020,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,6.8,6.8,,,5.6,8.3,140,179784,Disability Type,Vision Disability,,,DISEST,AGEIND,37,AGE02,PREV,DISTYPE,VISDIS,,
2020,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,19.2,19.2,,,17.8,20.7,1045,285700,Disability Status,Any Disability,,,DISEST,AGEIND,24,AGE02,PREV,DISSTAT,DISABL,,
2020,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,26.8,26.8,,,18.5,37.2,46,26630,Disability Status,Any Disability,,,DISEST,RACEIND,81,RACE07,AGEADJPREV,DISSTAT,DISABL,,
2020,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,1.8,1.8,,,1.3,2.5,67,37474,Disability Type,Hearing Disability,,,DISEST,AGEIND,24,AGE01,PREV,DISTYPE,HEARDIS,,
2020,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,5.5,5.5,,,3.4,8.8,46,66139,Disability Type,Cognitive Disability,,,DISEST,RACEIND,82,RACE05,AGEADJPREV,DISTYPE,COGDIS,,
2020,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,3.7,3.7,,,3.1,4.5,127,51783,Disability Type,Self-care Disability,,,DISEST,AGEIND,08,AGE02,PREV,DISTYPE,SELFDIS,,
2020,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,34,RACE07,AGEADJPREV,DISTYPE,HEARDIS,,
2020,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,18.5,18.5,,,15.7,21.6,160,51330,Disability Status,Any Disability,,,DISEST,AGEIND,38,AGE01,PREV,DISSTAT,DISABL,,
2020,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,2.7,2.7,,,2.2,3.4,110,71741,Disability Type,Mobility Disability,,,DISEST,AGEIND,53,AGE01,PREV,DISTYPE,MOBDIS,,
